;id;X_age;X_bonus_malus_rating;X_distr_channel;X_vehicle_type;X_ttm_claims;X_policy_count;X_risk_code;X_vehicle_age;X_policy_tenure;Y;U;Y_hat
2511493;4280029;69.0;45.0;3;7;0;4;0;24.0;3.0;187.65;1.0569144684252598;189.4944610595703
2511509;4280053;32.0;64.98;5;1;2;2;0;16.0;3.0;262.6246;1.117450535859931;214.17251586914062
2511517;4280067;38.0;45.0;1;1;0;4;0;27.0;3.0;148.6967;1.0063437857060715;147.93760681152344
2511525;4280082;45.0;45.0;9;1;0;3;0;21.0;3.0;188.9024;1.014968576365361;149.752197265625
2511533;4280109;67.0;49.299;8;1;0;2;0;27.0;3.0;156.8444;1.0872559045780403;159.82652282714844
2511556;4280160;70.0;45.0;0;1;1;3;5;12.0;3.0;232.2478;1.0774267829447683;199.69796752929688
2511579;4280191;54.0;45.0;8;2;0;3;0;19.0;3.0;182.8133;1.1121182102177467;188.2655029296875
2511597;4280220;53.0;45.0;8;2;0;2;0;9.0;3.0;231.3702;1.097202664820275;204.5131378173828
2511603;4280233;44.0;45.0;8;2;0;3;0;27.0;3.0;159.168;1.0967656815440288;178.93826293945312
2511617;4280260;55.0;45.0;3;0;1;2;0;18.0;3.0;152.7456;1.080031110552448;148.98513793945312
2511644;4280317;63.0;45.0;3;7;0;2;0;31.0;3.0;250.777;1.1028523349429973;176.86489868164062
2511662;4280340;70.0;45.0;2;1;0;1;5;20.0;3.0;208.5827;1.10709085652837;182.5605010986328
2511666;4280344;36.0;45.0;4;2;0;2;0;17.0;3.0;186.6228;1.1070458700651795;192.44798278808594
2511681;4280364;40.0;45.0;8;1;0;2;0;18.0;3.0;150.4519;1.0968954197321537;164.77528381347656
2511701;4280397;44.0;51.4425;2;6;0;1;0;10.0;3.0;205.0324;1.1124583236600656;213.51649475097656
2511714;4280410;54.0;49.299;7;2;1;1;0;6.0;3.0;189.5448;1.0970493519210234;212.14662170410156
2511733;4280451;64.0;49.299;6;1;0;1;0;20.0;3.0;151.509;1.1066669306773855;168.391845703125
2511737;4280459;57.0;45.0;7;0;0;3;0;4.0;3.0;417.9191;1.1175607910717649;171.4582061767578
2511762;4280491;61.0;45.0;3;7;0;5;0;31.0;3.0;189.7243;1.107080115725819;174.96847534179688
2511767;4280503;68.0;47.1556;6;7;1;1;0;30.0;3.0;187.5651;1.0970057862576779;194.30874633789062
2511774;4280515;61.0;51.4425;5;1;0;1;0;20.0;3.0;222.5344;1.1072894797388628;170.81997680664062
2511782;4280530;48.0;64.3031;8;2;1;1;3;17.0;3.0;316.477;1.0676605250934508;289.1108093261719
2511786;4280534;45.0;57.8727;7;7;0;1;5;20.0;3.0;245.7739;1.1108583946464616;309.4767150878906
2511793;4280549;73.0;68.59;5;1;0;1;0;21.0;3.0;221.1383;1.0873738289568113;202.50006103515625
2511797;4280557;56.0;45.0;5;2;1;5;0;25.0;3.0;187.4007;1.0969542803201908;172.30979919433594
2511805;4280587;74.0;45.0;0;7;0;3;0;18.0;3.0;211.2852;1.0521323784155256;193.65887451171875
2511809;4280595;45.0;49.299;2;1;0;2;0;18.0;3.0;135.7223;1.0966510293444778;167.16928100585938
2511826;4280616;88.0;60.0162;8;2;0;2;0;24.0;3.0;243.5169;1.1211542196866007;230.4052276611328
2511843;4280648;69.0;45.0;2;2;0;3;0;25.0;3.0;198.5601;1.0771549772587745;177.51441955566406
2511869;4280694;59.0;45.0;4;1;0;1;0;21.0;3.0;186.3037;1.0972406881881573;153.2998504638672
2511877;4280702;55.0;45.0;8;1;0;1;0;20.0;3.0;167.3257;1.0426969676505162;163.00103759765625
2511893;4280718;65.0;45.0;2;2;0;3;0;11.0;3.0;186.8422;1.0971290211740174;196.38494873046875
2511901;4280735;46.0;66.4465;4;1;0;1;0;25.0;3.0;183.1224;1.097135030995662;186.83236694335938
2511915;4280768;33.0;67.6875;9;0;0;1;0;24.0;3.0;152.0874;1.1118606801089372;185.05355834960938
2511923;4280776;46.0;45.0;8;4;0;3;0;23.0;3.0;276.1276;1.0155449871725972;203.5105743408203
2511949;4280836;68.0;59.565;5;3;0;3;1;9.0;3.0;375.8643;1.061845990693982;300.1522216796875
2511964;4280855;34.0;45.0;2;2;1;1;0;9.0;3.0;186.5031;1.0427172524210053;203.2222442626953
2511970;4280861;66.0;45.0;4;1;0;3;0;25.0;3.0;117.9609;1.096465015102462;148.2474365234375
2511975;4280868;59.0;57.8727;10;1;0;2;0;24.0;3.0;175.603;1.0971338758449456;176.40350341796875
2511979;4280872;73.0;45.0;7;2;0;2;0;24.0;3.0;148.0884;1.101976927294778;184.38917541503906
2511983;4280877;80.0;45.0;5;2;0;2;0;27.0;3.0;175.1941;1.0870799872826766;173.56544494628906
2512000;4280904;35.0;66.4465;5;4;0;1;0;20.0;3.0;323.7671;1.097424661122146;256.26043701171875
2512004;4280908;48.0;45.0;6;3;0;4;5;19.0;3.0;240.4753;1.1022337845092613;227.9089813232422
2512014;4280922;32.0;51.4425;9;2;0;1;1;16.0;3.0;276.9553;1.1274382544764443;269.48260498046875
2512043;4280979;42.0;45.0;5;1;0;5;0;23.0;3.0;144.0993;1.1115945740194435;145.4315948486328
2512060;4281004;80.0;45.0;4;1;0;1;0;5.0;3.0;122.8675;1.0965470934136365;170.63912963867188
2512068;4281012;49.0;45.0;8;1;1;1;0;28.0;3.0;163.935;1.0870771952298168;155.75054931640625
2512105;4281104;53.0;45.0;4;2;1;2;0;7.0;3.0;163.207;1.033227741457168;198.8531494140625
2512128;4281136;26.0;55.7293;5;1;0;1;0;7.0;3.0;217.3287;1.0970939411131617;221.14993286132812
2512134;4281144;28.0;51.4425;2;0;0;1;0;19.0;3.0;195.0697;1.0873036663305473;175.3184051513672
2512156;4281179;63.0;45.0;4;0;0;3;0;4.0;3.0;336.0335;1.0623643178433102;166.29954528808594
2512173;4281202;39.0;71.25;4;2;0;1;0;11.0;3.0;274.5419;1.0673780577755163;259.0907287597656
2512183;4281221;75.0;49.299;10;0;1;1;0;7.0;3.0;311.6503;1.0723236910088005;159.2950439453125
2512205;4281263;43.0;45.0;4;7;0;9;0;15.0;3.0;199.1286;1.0971301962651272;192.20785522460938
2512209;4281271;29.0;45.0;4;2;0;2;0;19.0;3.0;196.9146;1.04283785966099;201.81301879882812
2512245;4281331;56.0;45.0;1;1;1;1;0;16.0;3.0;176.3709;1.064801506370949;169.17466735839844
2512274;4281377;52.0;45.0;8;7;0;1;5;24.0;3.0;208.3533;1.042652072225398;242.1688232421875
2512285;4281401;77.0;47.1556;8;1;0;1;0;5.0;3.0;170.846;1.1268042564648864;181.12136840820312
2512327;4281494;75.0;51.3;7;0;0;2;0;8.0;3.0;190.552;1.0871573113900668;174.22137451171875
2512331;4281502;51.0;45.0;8;2;0;1;4;15.0;3.0;271.7396;1.0673453556272257;236.0266571044922
2512340;4281516;60.0;71.25;4;1;0;1;0;19.0;3.0;195.8775;1.0971653201618359;212.03370666503906
2512387;4281588;75.0;45.0;8;1;0;1;0;7.0;3.0;158.1309;1.1119901296963466;172.9241485595703
2512410;4281615;55.0;57.8727;2;1;0;1;0;15.0;3.0;210.298;1.052030927540918;186.54336547851562
2512425;4281637;47.0;45.0;3;3;0;1;0;19.0;3.0;264.1305;1.0871519949418942;200.5846405029297
2512438;4281657;49.0;45.0;3;1;0;1;0;13.0;3.0;181.5866;1.0870846196800865;170.86236572265625
2512442;4281661;62.0;45.0;8;1;0;1;5;16.0;3.0;250.5078;1.0873912908101064;195.00692749023438
2512452;4281671;76.0;45.0;5;2;1;3;0;22.0;3.0;191.8984;1.0372676374581549;179.90882873535156
2512479;4281709;46.0;45.0;6;2;0;1;0;20.0;3.0;237.2242;1.0974006867764756;193.5180206298828
2512485;4281723;53.0;45.0;8;5;0;1;0;9.0;3.0;268.4885;1.072559904800392;184.4564208984375
2512494;4281736;62.0;45.0;4;1;0;2;0;18.0;3.0;129.5592;1.1066755583547907;156.0841064453125
2512503;4281749;51.0;45.0;7;2;0;1;0;20.0;3.0;214.7158;1.0333193924247772;191.6051788330078
2512525;4281792;66.0;45.0;11;0;0;3;0;8.0;3.0;196.9246;1.0427341226032705;151.65966796875
2512543;4281814;90.0;45.0;2;2;0;1;0;12.0;3.0;191.4097;1.087039998495374;199.30039978027344
2512547;4281818;27.0;45.0;9;1;0;1;0;9.0;3.0;183.0127;1.086973745537878;189.34205627441406
2512559;4281830;68.0;45.0;4;1;0;3;3;5.0;3.0;165.2314;1.0209318567778278;192.46932983398438
2512572;4281845;42.0;60.0162;4;1;0;3;0;24.0;3.0;162.5587;1.0968345588393609;177.10122680664062
2512594;4281906;50.0;53.5858;4;1;0;1;0;27.0;3.0;205.521;1.0873827978649384;164.16397094726562
2512604;4281920;31.0;51.4425;8;2;0;1;5;9.0;3.0;342.775;1.0627087739770986;275.1773681640625
2512615;4281938;51.0;45.0;4;2;0;1;0;8.0;3.0;175.0545;1.1068552936371245;196.79786682128906
2512672;4282054;35.0;45.0;8;2;1;1;0;8.0;3.0;183.9501;1.0424566227471472;208.3803253173828
2512680;4282062;66.0;49.299;2;1;0;2;0;30.0;3.0;174.6556;1.0868818406051681;145.54150390625
2512697;4282091;56.0;64.3031;10;1;1;1;0;11.0;3.0;198.7895;1.097090138060612;212.12391662597656
2512712;4282116;30.0;51.4425;8;1;0;1;0;5.0;3.0;194.212;1.0971000762053837;190.76446533203125
2512731;4282158;41.0;66.4465;10;0;0;4;0;5.0;3.0;192.3671;1.0427978588854332;187.69793701171875
2512738;4282170;55.0;45.0;5;1;0;2;0;31.0;3.0;114.8594;1.076968885437326;141.84930419921875
2512743;4282177;49.0;45.0;8;6;0;1;0;12.0;3.0;229.0167;1.0972998912306395;197.83567810058594
2512758;4282197;64.0;49.299;10;1;0;1;4;5.0;3.0;218.5454;1.0972548495644383;211.8966522216797
2512776;4282235;47.0;45.0;3;0;0;2;0;8.0;3.0;124.2537;1.056548014264364;160.33865356445312
2512780;4282241;45.0;45.0;7;1;0;2;0;18.0;3.0;194.0026;1.10694392755561;165.4573516845703
2512784;4282249;71.0;60.0162;8;2;0;1;0;27.0;3.0;182.7734;1.096986760655544;220.15061950683594
2512794;4282262;80.0;71.25;6;2;0;1;0;7.0;3.0;267.8802;1.0674547801591905;265.6630859375
2512821;4282302;71.0;45.0;8;1;0;1;0;10.0;3.0;193.6934;1.042678790294352;173.53009033203125
2512848;4282378;46.0;45.0;7;1;0;2;0;10.0;3.0;166.9367;1.1070663311303026;176.91787719726562
2512863;4282404;36.0;45.0;5;2;0;2;0;24.0;3.0;156.7048;1.015284790255308;174.66482543945312
2512878;4282422;45.0;55.7293;2;1;0;1;0;5.0;3.0;215.8228;1.078616346373043;182.99830627441406
2512902;4282488;76.0;51.4425;3;7;0;2;0;18.0;3.0;184.5884;1.056946156963276;225.56459045410156
2512906;4282506;45.0;45.0;3;1;1;2;0;19.0;3.0;220.7393;1.1292506590353417;163.68527221679688
2512910;4282510;57.0;54.0;8;1;0;2;0;4.0;3.0;184.1795;1.0332854633659012;204.94033813476562
2512935;4282561;59.0;45.0;8;1;0;2;1;21.0;3.0;257.4288;1.0874074695605154;182.95709228515625
2512942;4282568;32.0;45.0;9;2;1;2;0;24.0;3.0;209.3805;1.0428382776810639;183.0159454345703
2512960;4282593;34.0;45.0;8;2;0;2;0;8.0;3.0;254.5567;1.0675421232283417;208.76181030273438
2512964;4282597;58.0;47.1556;8;5;0;1;0;6.0;3.0;168.3329;1.1069137405700253;187.68484497070312
2512974;4282616;41.0;51.4425;8;1;0;1;0;7.0;3.0;406.64;1.0111400747590007;186.90780639648438
2512983;4282631;48.0;45.0;3;2;0;5;0;19.0;3.0;149.7638;1.0521234103301331;183.22683715820312
2512995;4282653;40.0;47.1556;8;1;0;2;0;14.0;3.0;183.8604;1.087129147984014;176.0840301513672
2512999;4282657;52.0;45.0;7;2;0;1;5;14.0;3.0;279.7277;1.0339340723138968;238.22341918945312
2513011;4282679;69.0;45.0;3;0;0;1;0;24.0;3.0;141.3469;1.0965928506391014;145.9451904296875
2513015;4282703;58.0;45.0;7;1;0;2;0;25.0;3.0;130.8955;1.1016421496537314;155.8654022216797
2513029;4282724;39.0;45.0;2;1;0;1;0;14.0;3.0;190.1432;1.0971730779749158;165.9344024658203
2513037;4282736;54.0;45.0;5;2;0;5;0;11.0;3.0;206.5781;1.0970185126109688;193.67921447753906
2513069;4282785;56.0;45.0;8;1;0;6;0;7.0;3.0;260.3608;1.132351721150035;172.91812133789062
2513073;4282789;54.0;45.0;7;2;0;3;0;13.0;3.0;171.584;1.0967223051100337;201.586669921875
2513086;4282828;53.0;45.0;5;1;0;1;0;26.0;3.0;147.2706;1.0970281916417806;149.64317321777344
2513102;4282860;33.0;45.0;5;2;0;1;0;30.0;3.0;201.512;1.0630136170550637;170.49607849121094
2513131;4282909;43.0;53.5858;3;2;0;1;0;11.0;3.0;193.8131;1.0771201740233245;220.4624481201172
2513156;4282937;48.0;53.5858;2;6;0;2;0;15.0;3.0;235.6884;1.1073094815018474;213.16665649414062
2513164;4282946;38.0;51.4425;5;1;2;2;2;21.0;3.0;229.9342;1.0973574179047745;210.92962646484375
2513168;4282964;26.0;66.4465;3;1;1;1;0;9.0;3.0;273.4576;1.1211610136269754;255.23809814453125
2513191;4282999;39.0;45.0;3;2;0;3;0;17.0;3.0;209.2508;1.0426244487476273;191.0245361328125
2513206;4283027;35.0;45.0;3;1;0;6;0;16.0;3.0;181.2376;1.0566791879830675;165.3065643310547
2513219;4283041;39.0;45.0;3;3;0;3;0;22.0;3.0;215.4538;1.0307082075136293;192.34751892089844
2513227;4283050;63.0;45.0;8;1;0;1;0;23.0;3.0;136.191;1.096548230059255;157.2026824951172
2513239;4283066;54.0;49.299;7;0;0;2;0;5.0;3.0;160.7836;1.1067049126901;159.44969177246094
2513243;4283077;30.0;45.0;2;0;0;1;0;5.0;3.0;386.8044;1.1176449905947297;161.06930541992188
2513253;4283096;25.0;60.0162;10;1;0;1;0;9.0;3.0;267.4813;1.087552662559962;248.55601501464844
2513257;4283103;45.0;45.0;11;2;4;3;0;13.0;3.0;246.5586;1.0872871601315062;196.7275848388672
2513286;4283161;56.0;51.4425;3;1;0;1;0;22.0;3.0;148.2679;1.0866816080891415;169.97389221191406
2513305;4283209;75.0;45.0;5;1;0;2;0;10.0;3.0;302.7746;1.0925288977344862;169.2257080078125
2513329;4283240;35.0;49.299;4;6;0;2;0;25.0;3.0;154.5806;1.0967741100759085;184.05331420898438
2513337;4283248;65.0;55.7293;7;1;0;1;0;18.0;3.0;184.9474;1.0970686800679545;188.40809631347656
2513346;4283263;56.0;45.0;5;1;0;3;0;23.0;3.0;151.1999;1.0967599846296194;145.5361328125
2513410;4283363;57.0;51.4425;3;1;0;3;0;12.0;3.0;164.663;1.0247596606402167;183.64852905273438
2513415;4283369;41.0;51.4425;6;1;0;1;0;23.0;3.0;166.5478;1.0969823678247326;175.06185913085938
2513423;4283378;29.0;45.0;5;7;0;1;0;26.0;3.0;219.3731;1.0427440739087883;195.56253051757812
2513431;4283390;87.0;49.299;8;2;1;1;0;24.0;3.0;203.9852;1.074832880032473;203.96377563476562
2513442;4283407;50.0;45.0;2;1;0;2;0;15.0;3.0;237.7328;1.117430998162643;165.77671813964844
2513450;4283420;48.0;45.0;5;1;0;2;0;23.0;3.0;157.1436;1.086776680692055;148.5333709716797
2513454;4283424;67.0;49.299;4;0;0;1;0;22.0;3.0;162.5189;1.0971031676931116;149.838134765625
2513468;4283448;52.0;45.0;8;1;0;3;0;4.0;3.0;425.7975;1.0625708229851043;186.9727783203125
2513510;4283511;64.0;55.7293;8;1;0;1;1;20.0;3.0;210.9262;1.042924017974059;219.19815063476562
2513518;4283519;72.0;45.0;6;6;0;2;0;20.0;3.0;185.6654;1.0970272328608346;187.45510864257812
2513522;4283523;47.0;60.0162;8;1;0;1;0;27.0;3.0;187.6201;1.0870903490617476;182.76498413085938
2513526;4283530;49.0;45.0;2;1;0;1;0;14.0;3.0;139.472;1.0868848227601238;167.0150146484375
2513534;4283542;71.0;45.0;7;1;0;1;0;24.0;3.0;162.5488;1.0971474412607167;157.5230255126953
2513552;4283567;48.0;49.299;11;1;0;2;0;20.0;3.0;124.6327;1.0967426686575834;168.66676330566406
2513564;4283580;42.0;47.1556;2;1;0;3;0;6.0;3.0;323.5577;1.061912604768794;174.1385498046875
2513576;4283595;37.0;45.0;8;5;0;1;0;17.0;3.0;214.4765;1.0972297664312876;182.69461059570312
2513588;4283611;33.0;55.7293;2;1;0;1;0;10.0;3.0;217.209;1.0973762597314107;198.07569885253906
2513596;4283621;47.0;45.0;8;0;0;2;0;8.0;3.0;165.8098;1.0969194824431368;156.96194458007812
2513615;4283670;60.0;45.0;9;0;0;4;0;4.0;3.0;132.1122;1.0967949969798398;166.0302276611328
2513623;4283678;40.0;53.5858;2;2;0;2;0;23.0;3.0;185.4061;1.0155545044095096;204.0642547607422
2513631;4283686;77.0;47.1556;5;1;0;7;1;5.0;3.0;184.2493;1.097100504588077;220.32009887695312
2513644;4283711;77.0;45.0;3;1;0;2;0;20.0;3.0;164.7029;1.097309154847911;160.34812927246094
2513656;4283744;35.0;45.0;11;2;0;1;0;9.0;3.0;217.2489;1.0772896893839279;206.82237243652344
2513660;4283748;82.0;45.0;8;1;1;1;0;24.0;3.0;166.4281;1.096870059803603;161.56005859375
2513672;4283760;62.0;51.4425;5;1;0;2;0;18.0;3.0;160.5742;1.0969383624517512;174.13116455078125
2513687;4283787;82.0;45.0;5;0;1;1;0;25.0;3.0;130.9354;1.0424224464888794;143.4871368408203
2513714;4283819;71.0;45.0;7;1;0;2;0;22.0;3.0;125.8892;1.1116124337909845;155.79586791992188
2513718;4283823;62.0;49.299;8;0;0;1;0;8.0;3.0;197.1639;1.0872680039297253;155.8583984375
2513734;4283839;57.0;51.4425;2;1;0;3;1;24.0;3.0;169.1607;1.1018516712215072;208.4921417236328
2513738;4283843;55.0;54.15;2;1;0;3;4;18.0;3.0;266.6835;1.0333597691645715;218.18104553222656
2513762;4283892;50.0;55.7293;1;5;1;2;0;16.0;3.0;200.9037;1.0870382178128128;209.5711212158203
2513781;4283920;24.0;45.0;8;1;0;3;0;23.0;3.0;204.2346;1.0875238573679484;204.4571533203125
2513800;4283950;49.0;66.4465;7;2;1;3;0;15.0;3.0;216.4511;1.0873125615901236;255.22171020507812
2513842;4283999;58.0;51.4425;11;2;1;1;4;19.0;3.0;290.6079;1.0875478608805886;258.4367980957031
2513857;4284020;44.0;53.5858;5;6;0;2;2;17.0;3.0;299.4138;1.0675860631674292;270.4976806640625
2513867;4284040;42.0;45.0;8;1;0;2;0;23.0;3.0;167.4254;1.0972050835775216;156.9825439453125
2513871;4284045;86.0;45.0;8;1;0;1;0;15.0;3.0;142.3541;1.1115942568566695;170.93157958984375
2513915;4284104;73.0;51.4425;7;0;2;1;0;20.0;3.0;135.3533;1.0772548582118058;173.47291564941406
2513920;4284109;80.0;45.0;8;1;0;1;0;8.0;3.0;203.327;1.0616888067005366;175.66676330566406
2513924;4284113;58.0;45.0;5;1;0;1;0;19.0;3.0;145.5753;1.0969580691229899;155.5662841796875
2513940;4284137;38.0;45.0;2;1;0;2;1;23.0;3.0;145.2561;1.107147995850088;182.1366424560547
2513944;4284141;48.0;45.0;7;1;0;3;0;22.0;3.0;136.0514;1.1364087396381075;157.56781005859375
2513977;4284186;67.0;45.0;8;1;0;1;0;19.0;3.0;151.1999;1.0869716183674722;163.6742706298828
2513989;4284204;65.0;51.4425;2;7;0;1;0;10.0;3.0;264.4695;1.0726756771574795;221.1806640625
2513994;4284209;41.0;45.0;8;1;1;1;0;14.0;3.0;176.3809;1.0970008657399979;171.71278381347656
2514029;4284276;73.0;60.0162;2;2;0;1;0;7.0;3.0;269.5855;1.07127423396288;233.32220458984375
2514043;4284317;49.0;48.735;10;1;0;1;0;23.0;3.0;175.2739;1.1068961208713903;163.19790649414062
2514051;4284327;66.0;45.0;10;6;0;1;0;24.0;3.0;173.9675;1.1019874401827927;174.67440795898438
2514086;4284368;52.0;48.735;2;5;0;3;0;16.0;3.0;161.8407;1.0968192796991114;197.9555206298828
2514090;4284372;52.0;45.0;0;1;0;3;0;19.0;3.0;196.0171;1.1071483049182955;159.12867736816406
2514128;4284436;78.0;45.0;6;1;0;3;0;8.0;3.0;143.4212;1.1116906008316763;176.9994659423828
2514136;4284444;50.0;45.0;2;2;1;4;0;23.0;3.0;211.3949;1.0971409433245551;181.41969299316406
2514153;4284468;49.0;45.0;4;1;0;2;0;7.0;3.0;134.0668;1.111833802253802;170.94412231445312
2514159;4284483;40.0;45.0;4;1;0;1;0;16.0;3.0;143.3314;1.087061174313514;164.29400634765625
2514176;4284508;54.0;51.4425;2;6;2;2;0;14.0;3.0;196.8747;1.0064269304283384;214.7777099609375
2514184;4284520;60.0;45.0;2;2;0;1;0;14.0;3.0;170.5369;1.1068572256209652;196.4084014892578
2514206;4284542;55.0;45.0;7;6;0;3;0;24.0;3.0;175.8124;1.0333742102377308;180.93344116210938
2514220;4284574;50.0;45.0;11;2;0;1;0;6.0;3.0;148.0485;1.1118653684434494;202.18272399902344
2514229;4284593;69.0;45.0;2;2;0;5;0;9.0;3.0;353.346;1.1174033383708886;194.6437530517578
2514238;4284605;68.0;60.0162;4;7;0;2;0;23.0;3.0;230.363;1.1072958765079461;234.98516845703125
2514246;4284617;35.0;51.4425;8;2;0;1;5;13.0;3.0;283.4874;1.1172630600160713;269.99468994140625
2514252;4284623;67.0;45.0;2;1;0;1;0;25.0;3.0;142.1945;1.019237734230227;151.99636840820312
2514256;4284627;32.0;45.0;5;0;0;1;0;5.0;3.0;342.426;1.034150444183561;166.55596923828125
2514273;4284646;63.0;45.0;4;0;0;3;0;8.0;3.0;164.9921;1.105992347512396;153.5064239501953
2514281;4284667;26.0;55.7293;2;6;0;2;1;27.0;3.0;312.7074;1.0428598747583204;288.82421875
2514288;4284678;34.0;51.4425;7;1;0;1;0;7.0;3.0;239.2486;1.1171643219646843;194.710205078125
2514293;4284683;66.0;55.7293;8;1;0;1;4;20.0;3.0;214.2172;1.0971107828876487;218.90524291992188
2514318;4284726;38.0;45.0;8;2;1;1;0;16.0;3.0;192.2075;1.0971996410129676;204.97171020507812
2514326;4284734;58.0;45.0;7;6;0;3;0;18.0;3.0;189.6346;1.0871433799528145;189.59315490722656
2514334;4284752;59.0;51.4425;8;1;0;4;0;17.0;3.0;168.4526;1.0427859231617678;185.0764923095703
2514348;4284766;51.0;75.81;2;1;1;1;5;15.0;3.0;381.9078;1.0676137015269132;287.0556640625
2514361;4284786;58.0;45.0;2;1;0;4;0;8.0;3.0;167.9141;1.0523237774552583;170.72935485839844
2514368;4284793;36.0;45.0;5;2;0;2;0;11.0;3.0;169.6493;1.112235653197508;199.85162353515625
2514378;4284804;59.0;51.4425;8;1;0;2;3;22.0;3.0;195.0896;1.0872440150576967;199.9690704345703
2514389;4284823;78.0;55.7293;2;1;0;2;5;19.0;3.0;223.9169;1.0973713909043936;217.0135498046875
2514399;4284847;73.0;45.0;11;1;0;1;0;18.0;3.0;186.6527;1.1069756826448265;163.64659118652344
2514404;4284853;43.0;45.0;5;1;0;1;0;6.0;3.0;191.4695;1.056982965955413;173.36709594726562
2514413;4284878;49.0;45.0;2;6;0;2;0;8.0;3.0;115.4977;1.1115372860238775;191.22161865234375
2514428;4284899;28.0;66.4465;8;1;0;1;0;4.0;3.0;245.7608;1.0973678471098727;215.49261474609375
2514436;4284930;77.0;45.0;8;3;0;1;0;27.0;3.0;168.6421;1.0870950966573592;192.08876037597656
2514440;4284934;33.0;45.0;2;2;0;2;0;19.0;3.0;202.7486;1.0971715710983947;194.93711853027344
2514474;4284978;66.0;51.4425;7;0;0;1;5;11.0;3.0;205.4413;1.1173021198756043;194.83631896972656
2514485;4284997;44.0;66.4465;3;0;0;1;0;7.0;3.0;224.6287;1.107204911927995;185.20652770996094
2514492;4285004;65.0;45.0;2;1;0;1;0;30.0;3.0;178.2657;1.077380561712096;145.037109375
2514499;4285013;43.0;47.1556;7;1;0;1;0;8.0;3.0;154.5307;1.0867743432211205;181.11122131347656
2514505;4285019;48.0;45.0;3;5;0;8;0;10.0;3.0;315.5795;1.1272595336515838;177.53347778320312
2514514;4285035;33.0;45.0;7;1;1;1;5;19.0;3.0;166.5079;1.1069144467019283;210.42201232910156
2514535;4285068;62.0;45.0;7;6;2;4;0;22.0;3.0;235.7881;1.0327069092969494;185.21875
2514556;4285095;38.0;47.1556;7;7;0;2;0;29.0;3.0;213.2399;1.1153634943554185;192.55792236328125
2514571;4285143;37.0;45.0;2;5;1;1;0;8.0;3.0;169.41;1.0870078507762235;182.33871459960938
2514598;4285181;69.0;71.25;7;1;0;1;0;21.0;3.0;186.9818;1.1072735421308384;217.9844512939453
2514608;4285194;27.0;51.4425;6;2;0;1;0;11.0;3.0;206.3189;1.0896238783746908;253.62232971191406
2514616;4285202;46.0;45.0;7;1;0;1;0;11.0;3.0;109.524;1.1112632847595048;176.23695373535156
2514628;4285227;48.0;49.299;7;1;2;2;0;12.0;3.0;206.9372;1.0473708931985164;190.9906005859375
2514632;4285231;28.0;45.0;8;2;2;1;0;14.0;3.0;273.4549;1.0574687087340546;222.36012268066406
2514666;4285283;71.0;45.0;2;2;0;1;0;19.0;3.0;194.1322;1.0972934938150394;187.61822509765625
2514681;4285315;27.0;71.25;3;5;1;1;0;20.0;3.0;283.3678;1.0430260601239802;286.5614013671875
2514691;4285331;38.0;57.8727;2;1;0;2;0;5.0;3.0;179.9411;1.0153878130121468;186.33001708984375
2514734;4285402;58.0;47.1556;9;2;1;3;0;10.0;3.0;230.7818;1.0874774353956855;202.337890625
2514767;4285456;69.0;45.0;2;4;0;1;0;24.0;3.0;171.5042;1.0868538496433324;201.4384307861328
2514793;4285522;27.0;45.0;8;2;0;2;0;17.0;3.0;255.7933;1.0062421494229912;218.42189025878906
2514810;4285558;48.0;45.0;11;6;0;1;0;21.0;3.0;174.0473;1.1071128365679903;186.2986602783203
2514822;4285582;45.0;45.0;8;2;0;6;0;14.0;3.0;190.1232;1.0972358975653682;199.02288818359375
2514827;4285602;48.0;45.0;2;1;0;1;3;15.0;3.0;197.1939;1.0872040159457264;191.76246643066406
2514840;4285618;53.0;48.735;4;6;0;2;5;25.0;3.0;321.3537;1.1179270691453063;236.94650268554688
2514851;4285649;40.0;55.7293;8;1;0;3;0;21.0;3.0;128.6716;1.0896732456890255;177.33700561523438
2514859;4285660;63.0;45.0;3;1;0;1;2;6.0;3.0;169.2803;1.0269357981997904;205.65362548828125
2514871;4285675;41.0;45.0;6;2;0;1;0;13.0;3.0;245.3619;1.1323273906829054;209.63978576660156
2514883;4285695;59.0;45.0;11;1;0;2;0;5.0;3.0;141.9352;1.09704992137257;173.19989013671875
2514887;4285705;61.0;55.7293;7;0;0;1;5;7.0;3.0;208.3333;1.0303201648512263;195.12530517578125
2514893;4285711;55.0;51.4425;5;0;0;1;0;16.0;3.0;158.2007;1.0088450936057805;164.48977661132812
2514921;4285766;79.0;55.7293;5;1;0;1;0;19.0;3.0;207.1266;1.0872094651290563;181.2393341064453
2514933;4285781;53.0;45.0;5;2;0;2;5;19.0;3.0;202.5292;1.1120865534451327;218.4566650390625
2514949;4285802;46.0;45.0;5;1;0;1;0;5.0;3.0;370.4392;1.0433291077186215;173.91162109375
2514953;4285807;57.0;85.5;8;5;2;1;0;17.0;3.0;355.8492;1.0976559733729907;312.30633544921875
2514997;4285900;55.0;45.0;2;2;0;2;0;6.0;3.0;207.5056;1.0869586170204564;198.2490234375
2515001;4285904;51.0;51.4425;2;1;0;2;0;30.0;3.0;178.5749;1.0869948688197502;156.7495880126953
