;id;X_age;X_bonus_malus_rating;X_distr_channel;X_vehicle_type;X_ttm_claims;X_policy_count;X_risk_code;X_vehicle_age;X_policy_tenure;Y;U;Y_hat
2962028;4980528;54.0;45.125;2;2;2;1;0;26.0;1.0;183.79;0.10898307851352088;166.35654341779977
2962031;4980532;61.0;45.0;2;1;0;2;5;28.0;1.0;155.76;0.09399075500770426;188.08392555903845
2962036;4980541;38.0;45.0;7;3;0;2;0;22.0;1.0;167.63;0.0937779633717115;177.07355142914298
2962040;4980552;53.0;59.375;5;1;0;1;0;17.0;1.0;175.23;0.09416195856873824;198.2868536150666
2962046;4980559;44.0;54.625;7;1;0;1;0;13.0;1.0;186.28;0.10419798153317585;201.83713415280346
2962052;4980565;57.0;66.5;4;2;1;1;0;19.0;1.0;215.91;0.09434486591635406;215.08755242422336
2962063;4980587;49.0;45.125;2;0;0;3;3;6.0;1.0;132.96;0.1087545126353789;217.07733140450648
2962073;4980610;56.0;45.0;2;0;0;2;2;8.0;1.0;179.51;0.11403264442092363;202.53650877649505
2962078;4980621;22.0;66.5;3;6;1;1;0;20.0;1.0;322.73;0.09459920057013593;243.7814580043688
2962080;4980623;42.0;45.125;3;0;0;1;0;7.0;1.0;127.97;0.09369383449245924;192.2921932636736
2962082;4980625;25.0;59.375;11;1;1;1;0;26.0;1.0;172.69;0.10909722624355785;190.8051765789595
2962088;4980635;34.0;45.0;2;2;0;4;0;18.0;1.0;176.7177;0.10956627434603328;178.6780624157327
2962090;4980637;70.0;45.125;10;1;0;2;0;20.0;1.0;155.39;0.03996396164489355;163.7578022092871
2962094;4980645;54.0;45.0;1;2;0;1;0;4.0;1.0;168.05;0.08396310621838729;206.9173988347899
2962096;4980647;65.0;66.5;8;0;0;2;4;5.0;1.0;147.27;0.08406328512256396;264.9673610037328
2962101;4980653;61.0;76.0;4;1;0;1;5;27.0;1.0;266.56;0.0942752100840336;245.31453856471597
2962110;4980672;61.0;61.75;2;6;0;2;5;9.0;1.0;229.96;0.08444946947295176;289.28333897361836
2962114;4980676;82.0;68.875;2;2;0;1;0;13.0;1.0;261.13;0.08444070003446563;222.10839829065202
2962122;4980685;25.0;75.0;10;1;0;1;0;17.0;1.0;287.1;0.03991640543364674;233.84748426849558
2962134;4980704;49.0;45.0;7;2;0;2;0;12.0;1.0;179.1;0.08403126744835294;191.54512143807412
2962138;4980710;40.0;45.125;5;2;1;3;0;19.0;1.0;191.9;0.09437206878582587;181.07776148926598
2962146;4980720;79.0;45.0;5;2;1;3;0;25.0;1.0;136.25;0.13313761467889898;158.34305234225909
2962160;4980745;47.0;47.5;7;1;0;2;1;20.0;1.0;203.75;0.10424539877300618;180.82700208837866
2962168;4980764;32.0;59.375;7;6;0;1;0;20.0;1.0;198.19;0.0942529895554771;225.96214132666285
2962172;4980770;52.0;45.125;2;5;0;2;0;15.0;1.0;155.95;0.09394036550176343;199.8609077833686
2962176;4980776;52.0;45.125;8;1;0;1;0;16.0;1.0;141.74;0.049174544941442064;176.59691888297735
2962186;4980793;50.0;45.125;2;1;0;4;0;10.0;1.0;191.62;0.09414466130884037;187.57182956442458
2962190;4980797;54.0;45.125;7;2;0;3;0;23.0;1.0;189.89;0.08436463215545849;165.1762087785788
2962199;4980808;42.0;45.125;11;6;1;7;0;17.0;1.0;209.55;0.039656406585540455;208.9840291841506
2962210;4980826;66.0;95.0;1;1;0;1;0;15.0;1.0;266.79;0.028561790172045444;261.2414374782532
2962215;4980835;56.0;71.25;5;6;0;1;0;5.0;1.0;280.2;0.09443254817987165;275.04938235517136
2962222;4980852;63.0;45.0;8;7;0;1;0;24.0;1.0;197.5;0.09427848101265825;190.7182096611789
2962228;4980860;26.0;75.0;8;1;0;1;0;20.0;1.0;268.39;0.08439211595066894;225.79376787480197
2962233;4980867;74.0;47.5;10;6;0;2;0;19.0;1.0;148.41;0.10882016036655216;198.23724367676087
2962238;4980874;25.0;47.5;8;5;0;3;0;10.0;1.0;184.0627;0.09674583715223126;223.3072375164507
2962241;4980879;54.0;54.625;2;1;0;2;0;13.0;1.0;167.26;0.09404519909123532;197.54306942974432
2962247;4980889;39.0;45.125;5;2;0;1;0;18.0;1.0;166.4;0.03984374999999997;179.83490724601714
2962253;4980896;25.0;64.125;8;2;0;3;0;15.0;1.0;228.4;0.10424693520140106;223.31421626252126
2962259;4980904;67.0;45.125;3;2;0;2;0;25.0;1.0;132.61;0.09878591358117783;156.70977451144688
2962261;4980908;73.0;45.125;11;1;0;1;0;31.0;1.0;161.94;0.08404347289119435;138.922517305847
2962266;4980915;23.0;73.625;5;0;0;1;0;7.0;1.0;223.89;0.10947340211711118;246.69052148636166
2962270;4980923;58.0;59.375;11;1;0;1;4;14.0;1.0;238.28;0.08435454087627998;240.52509221595864
2962272;4980925;77.0;54.625;3;1;0;1;0;20.0;1.0;167.26;0.10869305273227316;177.08875274403084
2962282;4980936;58.0;45.125;8;1;0;8;0;22.0;1.0;155.82;0.08387883455268896;159.31249090613775
2962284;4980940;27.0;45.0;2;1;0;2;0;21.0;1.0;150.73;0.09387646785643207;168.4665385163993
2962295;4980951;59.0;45.125;2;1;0;4;0;20.0;1.0;147.1;0.03997280761386809;162.91879156015972
2962297;4980953;51.0;47.5;8;2;0;3;0;27.0;1.0;179.76;0.09418113039608371;161.30413850612774
2962306;4980963;70.0;45.0;3;2;1;3;4;12.0;1.0;388.59;0.11438791528346084;223.81194463603552
2962308;4980965;45.0;66.5;11;1;0;1;0;13.0;1.0;261.42;0.08442353301201129;223.94611004546198
2962310;4980976;70.0;45.125;5;1;0;3;0;25.0;1.0;151.14;0.10698689956331889;150.42960318715637
2962316;4980982;42.0;45.125;5;7;0;1;0;25.0;1.0;158.55;0.10905077262693151;192.2512758034103
2962320;4980991;57.0;45.125;8;1;0;2;0;24.0;1.0;157.29;0.040180558204590384;157.2070209485712
2962329;4981007;61.0;66.5;11;2;0;1;0;31.0;1.0;162.09;0.0037016472330186584;184.81890358589152
2962331;4981009;54.0;45.0;8;1;0;2;0;27.0;1.0;159.97;0.09408014002625499;150.84234548302308
2962336;4981018;51.0;45.125;2;1;1;1;0;20.0;1.0;134.23;0.09357073679505329;170.27809211949355
2962338;4981024;36.0;64.125;8;5;0;2;0;20.0;1.0;184.66;0.08415466262319936;227.41988363071653
2962340;4981026;55.0;45.0;1;1;0;1;0;25.0;1.0;128.24;0.093886462882096;152.8910970617719
2962354;4981045;50.0;59.375;6;7;0;2;0;17.0;1.0;231.02;0.10427668600121202;233.6881670586207
2962356;4981047;24.0;73.625;2;2;0;2;0;21.0;1.0;264.29;0.11911158197434621;224.9841391429003
2962358;4981049;32.0;54.625;6;1;0;1;4;9.0;1.0;176.41;0.039736976361884196;247.3209883990615
2962363;4981054;50.0;75.0;8;2;1;1;0;13.0;1.0;396.69;0.12435402959489773;246.99320304884094
2962365;4981056;59.0;45.125;2;1;0;3;5;19.0;1.0;172.95;0.030644694998554562;208.49089625750804
2962372;4981065;40.0;57.0;8;6;0;3;2;24.0;1.0;298.52;0.06451829023181024;227.552207032049
2962375;4981069;73.0;47.5;5;1;1;1;0;25.0;1.0;134.88;0.09378706998813766;159.03664004460586
2962377;4981071;40.0;57.0;4;1;0;1;0;14.0;1.0;163.84;0.03979492187500006;203.37745798476516
2962388;4981095;37.0;52.25;5;2;0;1;0;6.0;1.0;168.15;0.10419268510258686;220.49143331590108
2962390;4981099;81.0;45.125;3;1;0;1;0;23.0;1.0;134.85;0.10856507230255852;152.47866925914175
2962401;4981114;61.0;45.0;5;1;1;6;0;22.0;1.0;141.49;0.08410488373736644;162.44912061057323
2962405;4981119;27.0;45.0;7;1;0;2;0;20.0;1.0;144.61;0.10358896341885063;172.3279396270275
2962410;4981124;42.0;45.125;5;5;1;4;0;24.0;1.0;140.62;0.10823495946522542;186.2872628155065
2962412;4981126;41.0;52.25;0;7;0;1;0;26.0;1.0;144.18;0.09425717852684147;200.87873898257277
2962414;4981128;51.0;45.0;5;1;1;2;2;19.0;1.0;186.53;0.10395110706052638;190.14138743956735
2962419;4981133;77.0;64.125;8;1;0;1;0;27.0;1.0;201.66;0.08434989586432605;179.27905937098038
2962421;4981136;61.0;45.125;8;5;0;1;0;8.0;1.0;145.36;0.11860209135938346;216.25664677551507
2962424;4981141;56.0;52.25;4;1;0;1;1;20.0;1.0;170.77;0.09386894653627686;186.55506083965025
2962426;4981143;64.0;59.375;3;1;1;2;0;14.0;1.0;161.57;0.10416537723587307;205.93773976357886
2962428;4981147;40.0;54.625;2;1;0;2;0;27.0;1.0;167.02;0.09406059154592251;168.56602703184092
2962435;4981160;36.0;45.125;7;1;0;1;5;19.0;1.0;170.29;0.09401609019907228;216.09300439223335
2962439;4981164;45.0;61.75;8;3;2;5;0;26.0;1.0;207.53;0.10408133763793184;203.69216643876445
2962441;4981168;55.0;45.0;2;2;0;3;0;13.0;1.0;162.45;0.040135426285010836;185.67732323291796
2962447;4981174;84.0;45.125;10;1;0;1;0;29.0;1.0;128.83;0.03011720872467589;140.80409371082857
2962449;4981176;59.0;66.5;7;1;0;1;0;14.0;1.0;150.37;0.03983507348540273;216.98143642445615
2962451;4981178;72.0;45.125;8;1;0;1;0;13.0;1.0;149.18;0.09384636010189033;179.30529406388695
2962455;4981184;59.0;66.5;8;1;0;2;3;10.0;1.0;295.26;0.114339903813588;251.93620792799513
2962464;4981198;58.0;45.125;5;7;1;3;0;27.0;1.0;285.59;0.030603312440911832;187.71233788158236
2962477;4981215;73.0;45.0;8;2;0;6;0;8.0;1.0;253.51;0.1143150171590865;193.97297423665867
2962500;4981249;49.0;54.625;3;1;0;2;0;22.0;1.0;163.75;0.09380152671755733;178.33857970712916
2962503;4981252;44.0;45.125;3;1;1;1;0;17.0;1.0;186.0893;0.041381745215872075;179.17220055433455
2962505;4981254;41.0;66.5;6;2;0;3;0;24.0;1.0;187.24;0.08427686391796625;202.67001092392974
2962526;4981298;89.0;66.5;4;1;0;1;3;23.0;1.0;196.51;0.0942954557019999;214.17396495200313
2962534;4981312;70.0;45.0;2;7;0;1;0;24.0;1.0;163.78;0.11894004151911095;186.92520617985977
2962536;4981314;66.0;45.0;2;1;0;1;0;20.0;1.0;176.62;0.10400860604688034;162.3871644846473
2962538;4981316;73.0;59.375;8;0;0;1;0;10.0;1.0;173.58;0.11383799976955865;205.0345382301098
2962540;4981318;41.0;45.125;11;6;2;2;0;17.0;1.0;217.19;0.09415718955753022;215.835374322446
2962548;4981330;62.0;59.375;11;2;0;3;0;11.0;1.0;259.44;0.10927382053654033;216.72991727510947
2962550;4981332;65.0;59.375;9;2;1;3;0;6.0;1.0;209.29;0.11414783315017447;231.6870199569159
2962552;4981334;43.0;45.125;0;1;1;2;3;15.0;1.0;158.23;0.0935979270681919;208.2561999039539
2962555;4981339;65.0;45.0;3;6;0;2;0;17.0;1.0;184.27;0.11911868453899163;198.23626397943832
2962557;4981343;44.0;45.125;8;2;0;2;0;6.0;1.0;168.42;0.03978149863436657;207.1666589066483
2962564;4981355;68.0;45.125;3;2;0;5;3;18.0;1.0;208.8;0.03979885057471265;197.1406677383055
2962566;4981357;65.0;75.0;11;0;0;5;0;9.0;1.0;178.63;0.10406986508425238;236.38144534230048
2962572;4981367;72.0;45.0;8;1;0;2;0;14.0;1.0;135.31;0.11336930012563745;175.97269449152913
2962576;4981371;35.0;52.25;8;1;0;3;0;4.0;1.0;184.51;0.1139233645872853;219.26796407689133
2962584;4981379;33.0;45.0;8;1;0;1;0;8.0;1.0;236.84;0.10412092551933794;199.29676403710988
2962586;4981381;44.0;45.0;2;5;0;1;0;9.0;1.0;161.76;0.03999752720079129;215.59398777843876
2962589;4981384;61.0;45.125;8;1;1;1;2;14.0;1.0;201.32;0.09432743890323868;201.2214523502256
2962593;4981388;47.0;54.625;10;2;0;2;0;17.0;1.0;160.23;0.10909317855582612;198.48589692794485
2962595;4981390;59.0;45.0;5;4;0;4;4;15.0;1.0;178.47;0.09418949963579315;226.6222924916513
2962602;4981397;59.0;45.0;5;2;0;4;4;9.0;1.0;144.65;0.09395091600414797;228.96397936004598
2962610;4981409;45.0;45.0;10;1;0;3;3;19.0;1.0;169.18;0.09404184891831183;196.78456664502363
2962614;4981413;29.0;45.0;4;2;0;2;5;15.0;1.0;217.75;0.1040183696900115;231.1701998858457
2962620;4981419;75.0;45.0;8;1;0;1;0;16.0;1.0;142.08;0.09895833333333313;171.5143910089011
2962626;4981433;55.0;45.0;2;0;2;2;5;20.0;1.0;193.91;0.0942705378783972;210.39678725454883
2962628;4981440;32.0;61.75;10;2;0;3;0;22.0;1.0;187.42;0.09412015793405194;202.06447639163542
2962637;4981451;49.0;52.25;5;1;0;1;0;11.0;1.0;163.24;0.1035285469247732;200.49860428561013
2962639;4981453;47.0;45.125;2;2;0;2;2;12.0;1.0;305.49;0.12422665226357651;207.3507289262917
2962650;4981466;85.0;57.0;2;7;0;2;0;28.0;1.0;180.59;0.10908688188714762;195.0711426913948
2962653;4981469;85.0;45.125;10;2;0;1;0;21.0;1.0;196.9;0.09400711020822748;164.256953109533
2962664;4981482;45.0;45.0;2;4;0;11;0;23.0;1.0;131.1;0.10869565217391305;173.3347317584342
2962670;4981495;56.0;45.125;8;2;0;3;0;7.0;1.0;170.6;0.09431418522860495;201.08048114779467
2962676;4981509;42.0;61.75;6;6;2;4;0;4.0;1.0;198.09;0.08405270331667426;271.63048329842843
2962687;4981520;61.0;45.125;2;2;0;2;0;23.0;1.0;161.88;0.03972078082530274;162.08202616205065
2962693;4981530;64.0;45.0;2;3;0;1;1;29.0;1.0;183.18;0.030461840812315667;162.29830389336368
2962699;4981544;56.0;45.0;6;6;0;2;0;19.0;1.0;179.31;0.08449054709720599;196.76661930670008
2962703;4981549;22.0;73.625;7;0;0;1;0;5.0;1.0;326.04;0.0746227456753772;252.7487023432181
2962708;4981558;45.0;54.625;7;7;1;2;0;22.0;1.0;249.75;0.10926926926926935;219.96665899393278
2962712;4981575;77.0;73.625;5;1;0;2;0;5.0;1.0;384.64;0.11465266222961737;245.24848370617397
2962714;4981579;29.0;45.0;4;2;0;2;5;24.0;1.0;211.74;0.09431378105223386;210.54742611927122
2962723;4981592;25.0;61.75;10;6;0;2;0;20.0;1.0;230.13;0.0994220657889019;231.82115833307483
2962725;4981595;42.0;45.0;2;1;0;2;0;7.0;1.0;130.52;0.09354888139748681;196.60716512758015
2962730;4981602;62.0;66.5;7;1;0;1;2;17.0;1.0;273.66;0.08448439669663066;226.7224623955722
2962734;4981610;49.0;73.625;2;2;0;3;0;5.0;1.0;186.83;0.08414066263448053;255.40927806605467
2962739;4981618;63.0;45.0;2;1;2;1;0;15.0;1.0;173.64;0.0492398064961991;183.3427960773805
2962758;4981637;65.0;45.0;11;1;0;4;0;20.0;1.0;163.58;0.11877980193177635;164.61649826086023
2962760;4981639;54.0;45.0;5;1;0;1;2;22.0;1.0;182.83;0.07394847672701406;178.5346233357828
2962766;4981654;59.0;57.0;10;1;0;1;0;22.0;1.0;149.4;0.09404283801874151;182.89341575498682
2962770;4981662;46.0;45.125;7;0;0;1;5;9.0;1.0;145.87;0.09391924316171926;230.95238519532086
2962780;4981676;72.0;45.0;5;4;1;3;0;13.0;1.0;147.19;0.10883891568720708;198.89018514830778
2962783;4981679;64.0;45.0;5;4;0;3;0;24.0;1.0;159.0;0.052012578616352265;171.2615228996284
2962787;4981688;33.0;59.375;7;1;0;1;0;9.0;1.0;205.51;0.1143010072502555;221.79465317014248
2962789;4981692;30.0;75.0;8;1;0;2;0;5.0;1.0;301.52;0.0595980366144867;259.0926165279345
2962791;4981694;46.0;59.375;7;1;2;1;1;26.0;1.0;198.2;0.08410696266397587;197.4398097010626
2962803;4981706;49.0;47.5;2;3;0;2;0;18.0;1.0;147.31;0.08383680673409812;186.22753702902472
2962805;4981708;42.0;47.5;1;1;0;1;0;21.0;1.0;177.77;0.09411036732857056;169.37383638129262
2962807;4981710;58.0;45.0;5;1;0;1;0;6.0;1.0;212.61;0.11401157048116259;197.20340535783927
2962814;4981720;71.0;45.125;3;1;1;3;0;18.0;1.0;116.03;0.08368525381366883;169.93842937172565
2962820;4981726;85.0;45.0;10;1;0;1;0;20.0;1.0;147.91;0.10884997633696163;160.7284995058841
2962832;4981740;71.0;45.125;8;2;1;1;3;25.0;1.0;174.91;0.10393916871533936;188.17391520754782
2962840;4981754;44.0;57.0;0;2;1;1;0;9.0;1.0;161.85;0.08421377818968177;223.13364874520545
2962846;4981766;55.0;59.375;5;1;0;3;0;20.0;1.0;155.21;0.09883383802590041;190.03139855771462
2962855;4981781;63.0;45.125;8;2;0;3;0;13.0;1.0;124.8396;0.08835657916238117;186.2735433170272
2962865;4981797;50.0;57.0;2;1;0;2;0;4.0;1.0;390.45;0.11450889998719437;222.90386146186563
2962870;4981802;53.0;45.0;4;6;0;1;0;28.0;1.0;201.07;0.08419953250111906;176.69282194051982
2962874;4981808;73.0;54.625;8;1;0;1;0;15.0;1.0;167.54;0.10379610839202588;191.10205730547335
2962878;4981812;54.0;66.5;2;1;0;2;0;16.0;1.0;209.92;0.09422637195121952;211.52241553104267
2962880;4981814;36.0;73.625;8;1;0;1;0;5.0;1.0;209.84;0.09426229508196722;255.0324658723775
2962882;4981816;43.0;45.125;5;1;0;4;0;21.0;1.0;148.32;0.09398597626752965;165.31309916624002
2962897;4981844;70.0;45.125;3;1;0;1;0;18.0;1.0;178.52;0.09405108671297328;166.4567508902892
2962905;4981856;49.0;45.125;8;2;0;2;0;12.0;1.0;164.24;0.14058694593278132;192.2694116802775
2962913;4981869;42.0;45.0;4;0;0;1;3;18.0;1.0;137.61;0.07404985102826828;192.89358246611013
2962925;4981884;72.0;45.125;5;0;1;2;0;5.0;1.0;273.86;0.12429708610238795;194.80304537533215
2962927;4981886;36.0;59.375;7;1;0;1;0;29.0;1.0;166.18;0.03971597063425198;175.40531591022872
2962931;4981892;50.0;45.125;8;1;0;2;0;9.0;1.0;145.34;0.03956240539424797;192.54136553038924
2962947;4981916;34.0;61.75;8;1;0;1;0;24.0;1.0;129.16;0.093837101269743;191.8432985447536
2962964;4981948;68.0;45.0;8;1;1;2;0;27.0;1.0;161.38;0.0395340190853885;152.19952597337192
2962974;4981963;50.0;45.0;10;2;0;4;0;25.0;1.0;121.96;0.11839947523778298;162.06495855260047
2962978;4981967;38.0;47.5;7;2;0;2;0;13.0;1.0;359.47;0.06965810776977206;196.16701480912678
2962987;4981977;33.0;95.0;8;0;0;1;0;10.0;1.0;288.15;0.06972063161547816;276.66645610763885
2962989;4981983;43.0;45.125;7;1;0;1;5;6.0;1.0;357.52;0.058905795479973155;243.8992146916229
2962991;4981985;62.0;45.125;2;0;0;2;0;4.0;1.0;299.39;0.11413206853936343;193.94285378417317
2963000;4982000;46.0;54.625;7;0;0;1;0;22.0;1.0;145.41;0.09373495633037615;174.80315848261935
2963003;4982005;42.0;73.625;8;0;0;1;5;22.0;1.0;234.77;0.09434765941133878;252.55348861068097
2963012;4982018;38.0;59.375;8;1;0;1;0;25.0;1.0;139.04;0.08393268124280795;184.48355803258056
2963014;4982020;77.0;45.0;2;7;0;4;0;31.0;1.0;216.39;0.04002033365682345;168.12677589000054
2963020;4982026;45.0;45.0;4;6;0;1;0;25.0;1.0;124.69;0.10842890368112929;185.2530261414792
2963024;4982032;57.0;95.0;5;1;0;2;0;11.0;1.0;202.13;0.08435165487557518;273.1432144581596
2963026;4982034;52.0;73.625;9;1;0;2;0;5.0;1.0;194.23;0.11434896771868408;251.33420031547485
2963034;4982047;24.0;57.0;6;2;2;2;0;16.0;1.0;274.39;0.08447829731404209;217.87985889276865
2963050;4982071;47.0;59.375;9;1;1;1;0;6.0;1.0;165.56;0.08431988402995898;230.80275509126068
2963054;4982077;38.0;73.625;3;5;0;2;0;18.0;1.0;180.54;0.09914700343414205;246.44854175959154
2963061;4982086;38.0;59.375;8;1;1;2;0;6.0;1.0;157.35;0.09367651731808077;232.08672225883475
2963063;4982089;85.0;45.0;10;1;0;1;0;24.0;1.0;92.41;0.10853803700898172;151.74114451060478
2963070;4982106;39.0;45.0;5;7;0;2;0;21.0;1.0;130.76;0.13299174059345378;201.41564046583193
2963072;4982108;48.0;45.125;7;2;2;4;1;15.0;1.0;176.51;0.03025324344229791;201.82276898244072
2963074;4982112;31.0;45.0;2;0;0;1;0;18.0;1.0;140.21;0.11832251622566152;168.7179003672975
2963076;4982115;32.0;45.125;2;6;0;1;0;20.0;1.0;163.73;0.030232700177120975;199.13050151913356
2963078;4982117;66.0;61.75;4;1;0;1;0;6.0;1.0;173.74;0.09416369287440995;224.1775513392947
2963091;4982152;60.0;45.0;3;7;0;5;0;18.0;1.0;226.53;0.10921290778263369;201.91934381289877
2963095;4982169;34.0;47.5;10;2;2;1;3;13.0;1.0;242.74;0.1143198483974623;233.30309355875482
2963109;4982189;46.0;45.0;11;3;1;2;0;28.0;1.0;220.44;0.06450734893848666;167.53104629138866
2963111;4982191;69.0;45.0;5;1;0;3;1;14.0;1.0;283.21;0.11429681155326439;184.12057185864958
2963128;4982214;73.0;73.625;8;1;0;1;2;12.0;1.0;250.11;0.09443844708328338;247.93852595318674
2963142;4982229;58.0;57.0;5;2;0;1;0;23.0;1.0;204.87;0.0942060819055986;185.11000934788422
2963144;4982231;44.0;45.125;2;1;1;4;2;8.0;1.0;179.68;0.10886019590382903;215.1921099665505
2963146;4982233;32.0;61.75;2;0;0;1;0;4.0;1.0;372.8;0.12446351931330465;230.13015140996689
2963148;4982235;69.0;45.125;7;1;1;1;0;21.0;1.0;150.27;0.11352898116723233;165.6644948189364
2963151;4982240;76.0;47.5;8;2;0;1;0;24.0;1.0;224.3;0.014266607222469856;163.1444274384673
2963155;4982245;47.0;45.125;2;0;1;4;0;16.0;1.0;164.69;0.08385451454247375;173.4726423430252
2963161;4982265;79.0;52.25;8;2;0;2;3;15.0;1.0;202.62;0.09426512683841672;216.86804493669305
2963164;4982271;44.0;45.125;9;1;0;5;3;23.0;1.0;167.18;0.09409020217729387;187.25547621310392
2963166;4982273;42.0;45.125;8;1;0;1;0;19.0;1.0;114.04;0.02990178884601891;172.1633608686712
2963194;4982316;58.0;47.5;7;7;0;1;0;20.0;1.0;172.78;0.09902766523903221;204.97518349754785
2963207;4982329;76.0;45.0;7;0;0;1;0;23.0;1.0;148.85;0.04944575075579452;148.95744048107764
2963212;4982338;33.0;54.625;0;6;0;5;0;11.0;1.0;170.6204;0.09670355948057803;233.5872554088647
2963220;4982355;57.0;64.125;5;1;0;1;0;24.0;1.0;150.15;0.10889110889110885;189.79357448619268
2963222;4982357;63.0;45.125;8;2;0;5;5;18.0;1.0;186.71;0.04016924642493706;217.1903795705693
2963224;4982359;55.0;45.0;3;1;0;2;0;28.0;1.0;137.22;0.09408249526308116;146.44969090284866
2963228;4982363;41.0;47.5;3;1;0;2;0;8.0;1.0;182.92;0.08408047233763408;199.5666642791269
2963239;4982384;71.0;73.625;3;1;1;2;0;26.0;1.0;171.01;0.09905853458862054;202.46483498011293
2963241;4982388;56.0;54.625;8;5;0;1;0;10.0;1.0;173.41;0.09405455279395654;229.5864017636718
2963243;4982392;33.0;61.75;10;2;1;4;0;21.0;1.0;185.63;0.10881861768033194;208.3603594269453
2963245;4982394;67.0;45.0;5;7;1;2;0;25.0;1.0;171.9;0.09424083769633501;190.8440754245404
2963250;4982402;67.0;66.5;5;2;0;3;2;12.0;1.0;355.33;0.08955055863563446;241.24342414663533
2963260;4982418;37.0;47.5;2;2;0;2;0;7.0;1.0;111.29;0.09371911222931074;207.91826392998541
2963262;4982420;57.0;75.0;4;0;0;1;0;23.0;1.0;160.1;0.09419113054341045;204.78256942431054
2963270;4982433;59.0;45.0;8;7;0;2;0;21.0;1.0;233.63;0.0842785601164234;197.8739471591411
2963277;4982440;31.0;71.25;8;1;0;2;0;6.0;1.0;232.73;0.09431530099256658;249.37651439761672
2963281;4982445;52.0;59.375;5;3;1;3;0;23.0;1.0;214.19;0.09421541621924463;200.02373833758037
2963291;4982455;76.0;45.125;8;7;0;2;0;27.0;1.0;239.94;0.09448195382178885;180.82301572425942
2963293;4982457;59.0;45.0;2;2;0;2;5;28.0;1.0;195.6;0.01262781186094069;193.95729578937312
2963297;4982462;59.0;45.0;8;0;0;1;0;7.0;1.0;138.9;0.09373650107991348;189.84823981860865
2963318;4982489;68.0;61.75;8;2;0;2;0;23.0;1.0;181.0;0.08392265193370164;191.91814597630906
2963320;4982491;56.0;45.0;7;2;0;2;0;19.0;1.0;184.76;0.03978133795193777;174.00691362879246
2963335;4982511;77.0;45.0;5;1;0;1;0;16.0;1.0;140.39;0.049077569627466455;170.05285215698447
2963338;4982520;37.0;54.625;2;1;1;1;5;23.0;1.0;175.98;0.09410160245482443;226.41805135058118
2963340;4982522;40.0;45.0;5;4;0;3;0;24.0;1.0;175.36;0.09403512773722617;176.70661333471344
2963348;4982536;49.0;45.0;2;2;0;3;0;23.0;1.0;169.59;0.09393242526092344;164.21097369701366
2963352;4982545;44.0;45.125;8;7;0;3;0;16.0;1.0;171.25;0.04011678832116791;212.70714778695802
2963359;4982560;60.0;45.125;3;0;0;2;0;6.0;1.0;245.05;0.05864109365435627;189.82842698456702
2963361;4982562;35.0;66.5;6;1;0;1;0;14.0;1.0;313.18;0.06960853183472766;221.75293495554507
2963363;4982564;75.0;45.0;6;7;1;6;0;19.0;1.0;173.09;0.044485527760124724;201.19421904760853
2963367;4982570;72.0;95.0;8;1;0;1;0;11.0;1.0;266.72;0.07453509298140369;270.6613129518517
2963377;4982584;34.0;45.0;6;1;0;1;0;14.0;1.0;219.49;0.11412820629641433;184.74660185150339
2963385;4982594;46.0;52.25;8;3;1;3;0;19.0;1.0;213.2;0.10422138836772983;199.21040246199533
2963387;4982598;47.0;95.0;8;1;0;1;0;9.0;1.0;265.39;0.08444176494969677;281.2119838654167
2963397;4982610;55.0;54.625;8;1;0;1;0;20.0;1.0;135.12;0.08385139135583174;183.83015063444608
2963399;4982616;56.0;45.125;8;1;0;3;0;5.0;1.0;128.7713;0.11166075049331652;200.55903550997786
2963403;4982620;62.0;57.0;8;6;0;1;0;16.0;1.0;240.74;0.0944172135914265;224.09575397210034
2963411;4982629;45.0;52.25;2;5;0;2;0;19.0;1.0;185.6;0.03997844827586216;204.79320603587067
2963421;4982646;82.0;45.0;7;5;0;2;0;23.0;1.0;160.17;0.09433726665418003;176.46697879293296
2963423;4982648;81.0;45.0;5;2;0;3;2;22.0;1.0;214.08;0.03998505231689076;177.5213421737311
2963444;4982675;50.0;66.5;5;7;1;5;0;30.0;1.0;171.21;0.10887214531861449;219.69752031730226
2963446;4982679;64.0;57.0;7;1;0;1;0;9.0;1.0;146.89;0.11362243855946645;210.1583270720198
2963448;4982681;38.0;59.375;1;7;0;2;0;11.0;1.0;222.42;0.08425501303839587;248.35869683873253
2963454;4982688;60.0;45.125;6;7;0;3;0;25.0;1.0;234.94;0.08444709287477656;187.74832310747996
2963461;4982695;50.0;45.125;7;0;0;1;0;11.0;1.0;167.12;0.11375059837242694;182.24929005240793
2963472;4982708;52.0;45.125;9;1;0;1;0;18.0;1.0;125.19;0.11814042655164145;172.78376320009409
2963483;4982724;64.0;45.125;7;1;0;1;0;24.0;1.0;178.1;0.10426726558113415;155.54549259469405
2963487;4982730;39.0;45.125;2;1;0;1;0;16.0;1.0;163.43;0.09398519243712895;177.6272361992321
2963492;4982745;42.0;59.375;5;1;0;1;0;14.0;1.0;142.68;0.030277544154751843;207.6583495170772
2963495;4982754;56.0;61.75;8;5;0;3;0;19.0;1.0;190.74;0.10904896718045498;220.4217254839951
2963500;4982759;43.0;45.0;8;6;0;2;0;27.0;1.0;203.47;0.09426451073868387;181.94790849629499
